,JPM,BAC,WFC,C,GS,MS,SP500_Return,FedRateChange
2010-02-26,0.006624204687827058,0.002945693387724413,0.00166454967423775,0.03220262654075659,0.015737391211555717,-0.0036506818057464876,0.0014043925568579447,0.010000000000000009
2010-03-01,0.00299715925558169,-0.0029456933877244867,0.001214062136678569,-0.0033410819211064143,0.0003549166410479102,0.00036555186834530466,0.010107257423603737,0.010000000000000009
2010-03-02,-0.01507405137695695,0.002945693387724413,0.014019407135834576,-0.005033061404910448,0.01793016193806108,0.018833851564996732,0.0023277310028862693,0.0
2010-03-03,-0.004875181247793442,0.0,-0.006509187266045671,-0.0021648941767074196,-0.01332929668969609,0.011771416282655324,0.00042910952140039855,0.009999999999999981
2010-03-04,0.0018309325074729866,0.008784619286584512,0.036664037572551926,0.009346722237926146,0.03060054570605174,0.008123194549301396,0.00372915607957138,0.010000000000000009
2010-03-05,0.01812757169230618,0.020202919758045487,0.021585391734879188,0.021008331590515964,0.007166024602531462,0.025009895524223513,0.013910282801603982,0.010000000000000009
2010-03-08,0.002392135173712543,0.016997243732970773,0.015785818214077534,-0.0051518092999595635,0.005763694138882151,-0.008959326728077113,-0.00017561143217653642,-0.020000000000000018
2010-03-09,0.0035778001120628463,0.070490405973277,-0.005846012072772711,-0.003999913601893874,-0.01807989127382021,0.0031100857431093035,0.0017112720239721047,-0.009999999999999981
2010-03-10,0.018284261729931094,0.03599337649002018,0.018134971519855318,0.01195139072376128,0.03117848805874255,0.020154300120483488,0.00451435490421295,0.0
2010-03-11,0.0005843032396973566,0.05406727621848342,0.009089643068692201,0.005806627434285558,0.0016668672937971481,0.006405063737737454,0.00403337431350597,0.009999999999999981
2010-03-12,-0.015896909399546254,-0.05154511540150798,0.008322282873353203,-0.0006953828267929604,-0.0036707282451805844,-0.004377667436438979,-0.0002173695700926971,0.020000000000000018
2010-03-15,0.0,-0.020356684920820028,-0.008207319427591972,-0.001855163984745655,-0.009068450106431552,0.008736642477053426,0.00045209262343589776,0.03
2010-03-16,0.010625848624946059,0.040307356755547856,0.01521270965589441,0.0039389324954558266,0.02235309833371733,0.012963109949011248,0.007749014983159959,0.0
2010-03-17,0.01399424543880265,0.0,0.0025506908917082424,0.012639528299713687,-0.0009902342493190693,0.008877536302024407,0.005804795332563638,-0.020000000000000018
2010-03-18,-0.011062448881728809,-0.00743479946389518,0.00457500320480552,-0.003431462504837503,-0.006627159602134075,-0.008547471235418932,-0.00032589912668909416,0.0
2010-03-19,-0.015339710131611404,-0.030305334662153807,0.0025328297261834162,-0.0043635090127867,-0.015072981530881645,0.002967029759793202,-0.005099426451612706,0.0
2010-03-22,0.008289266502721512,0.03526849471121031,-0.009828770897180008,0.006652502335009523,-0.001013154275280175,0.0009871840056445344,0.005082359099180065,0.0
2010-03-23,0.009973526402207882,0.022032055123812823,-0.0075784334080424105,0.019021714517589126,-0.0023675373522015724,0.021792743281611713,0.0071453777848001715,-0.009999999999999981
2010-03-24,0.02536155911876235,0.004830853699099925,-0.0024052621699174664,0.008043045753384544,-0.00543301061780703,-0.007103566755678082,-0.0055084478872883084,0.0
2010-03-25,0.009628856977311607,0.02850530810267427,0.0028054043531890753,0.0,-0.015786236868392804,0.006460208585021917,-0.0017056210833286789,0.0
2010-03-26,0.008978708489537914,0.009324357260510629,-0.011674411826466616,0.0017793799764892356,-0.0020775041444293365,0.005138006753016135,0.0007374506159884132,0.0
2010-03-29,0.007791076161992479,-0.030626491204478686,0.006802656748080648,-0.0035607139475336705,0.01990440821719287,-0.00385142432032953,0.005667146312798056,-0.010000000000000009
2010-03-30,-0.015642914993794357,-0.02176599959139895,-0.015459811423384338,-0.00626171178234,-0.007503264088301097,-0.008395113207183712,4.26584629303888e-05,0.0
2010-03-31,0.005054810548662752,-0.009828443975381069,-0.004385333811065251,0.0038068635744534533,0.002735120837393983,0.00903848310795782,-0.00327824231803275,-0.07
2010-04-01,0.010588104445131521,0.031594443566780026,-0.0024062387024899397,0.01068077911095352,-0.0030775491280781724,0.008001198754618718,0.007386454005524301,0.08000000000000002
2010-04-05,0.004976142040263853,0.018957987460338707,0.01712493448993647,0.00353501612167056,0.0030775491280782483,0.004453004797995353,0.007896729443087884,0.0
2010-04-06,0.019662378519506547,0.0070172231451567655,-0.0015024871262742266,0.010967306933581547,0.0023869135215191482,0.024142819179020045,0.001682878875349027,0.0
2010-04-07,0.007006339453376371,0.01618555484870293,0.019813606896083222,-0.011408303110524699,0.022230720170535782,-0.009024323949327,-0.005894042967262019,-0.010000000000000009
2010-04-08,0.0016095351663237732,0.024916434526748774,0.017648048985000275,0.009661667159811684,0.02824469066647372,0.0074740743856921985,0.0033686614308549275,0.0
2010-04-09,-0.003222061728204425,0.017737984050158292,-0.0021196232976270373,0.004796426931770978,0.003233309852013775,0.0021694795801260915,0.00666166829683167,0.0
2010-04-12,0.00375845925701079,0.019587851471737798,-0.007171188022007601,0.003473803918126208,-0.0016153481400012538,0.003708243763989427,0.0017650508571401095,0.0
2010-04-13,0.00053571504507008,-0.004319818325509822,0.007896795443287459,-0.0058692355962618485,-0.01465579248913915,-0.008363150370396134,0.0006851660398368415,0.010000000000000009
2010-04-14,0.03835490590078058,0.0649444794513701,0.03114182539074439,0.039748750819915704,0.021422441746724016,0.034544420419450515,0.011088363099908616,0.0
2010-04-15,0.00411550294443605,-0.02464194926671693,-0.0035212750637385543,0.001675026506237444,-0.008384610969597412,0.006887321836745212,0.0008421839911768203,0.01999999999999999
2010-04-16,-0.0564945319302753,-0.05337452491419867,-0.13686280660423103,-0.048424291345719433,-0.05731066761019993,-0.028759497280413118,-0.016257982418547083,-0.010000000000000009
2010-04-19,-0.0010865271350103678,0.06782275797432624,0.016172780714544272,-0.003519068919983436,0.01362420137368033,0.014029059733244153,0.004511140739529798,-0.009999999999999981
2010-04-20,0.01189158439538176,0.018274756186451666,-0.020663121024022738,0.010737586721983803,0.029663926791910985,0.020087875565859385,0.008026045737071379,0.0
2010-04-21,-0.017891467747318392,-0.00808103997986239,-0.00658480638687147,-0.011619371505327769,0.03959966453642653,-0.020390823238468008,-0.0010195164357019706,0.0
2010-04-22,0.014123487156742321,-0.01224539169565002,0.0007550392310814038,-0.013541878024990125,0.006920444022963997,0.017120082160628124,0.0022613206430901964,0.0
2010-04-23,-0.005951262059805637,-0.0020549365020007563,-0.01042862068729101,0.004460209956909962,0.0012527865536816553,-0.0029826025272432365,0.0070982676832182495,0.0
2010-04-26,-0.02083380545822566,-0.05281096633922878,-0.03471217973756472,-0.0236420746633456,-0.0318090280364012,-0.02296179530181731,-0.004305704355093108,0.0
2010-04-27,-0.032660662772579244,-0.06035339395345208,0.006620919123628901,-0.03430176138587076,-0.03318870834616748,-0.031039002981037525,-0.023659640178701643,0.0
2010-04-28,0.017588402298568437,0.025029716758328303,0.025610272271200395,0.02445683570680551,0.014948413847036412,0.02275320702767329,0.006441958378180898,0.0
2010-04-29,0.028827440230687163,0.02441849755108775,0.020363169394281646,0.012348222279367192,0.03180015858093894,0.02375271699121588,0.012860180281289574,-0.010000000000000009
2010-04-30,-0.026018655992320717,-0.04255942224937886,-0.09856036301470739,-0.03280461900267846,-0.03543392485848575,-0.003617776220481772,-0.016787810139866296,0.010000000000000009
2010-05-03,0.012817154619011107,0.009111539835962674,0.029184634565975854,0.02206526568454419,0.006925181626167804,0.022989283339350384,0.01303525745326214,0.0
2010-05-04,-0.028075907858834664,-0.03460535257403319,-0.000334586455716522,-0.024651678450599075,-0.03137767354516057,-0.02813705575070305,-0.024127199957418213,0.009999999999999981
2010-05-05,-0.001710229552396204,-0.01895798746033867,-0.008466924327744589,0.0037602268983686674,-0.006805052947095834,-0.0070174709828283305,-0.006608341800780098,0.0
2010-05-06,-0.07397595629860067,-0.034066082981618895,-0.04041711148453336,-0.043631660803725415,-0.05798230231786307,-0.04637430898639223,-0.032888440643963665,-0.009999999999999981
2010-05-07,-0.00616189278545712,-0.009950817580254921,0.004696215087638774,-0.0012259135745231965,0.003971695379511565,-0.01161292616906277,-0.015426646180907493,0.0
2010-05-10,0.06693060813614678,0.053540513126363605,0.005857374257733851,0.02877710845420614,0.03922063076362514,0.0674342856356899,0.04303470414561544,0.0
2010-05-11,-0.008125051540912994,-0.011918910160004634,-0.013015904259694953,-0.009580765862536077,-0.016771522554593694,-0.0018218729591484256,-0.003403075918466228,0.0
2010-05-12,-0.005258597904398671,0.002395297595514795,0.03617660413325316,0.003363805378003644,-0.020648710899957127,0.022533790951770907,0.013645992401824483,0.0
2010-05-13,-0.011785691668936686,-0.02176599959139895,-0.017475891432743928,-0.02133423439515051,-0.006496050353966094,-0.01738108503587423,-0.01221949988922511,0.0
2010-05-14,-0.03192066745998897,-0.027263624903334917,-0.009865103132152594,-0.022801600299305825,-0.019744548571200102,-0.03194374423992089,-0.018978981387949807,0.0
2010-05-17,0.000611829299920974,-0.030614964808286273,-0.004127843882152154,-0.0012541331312216812,0.001107229047583663,-0.002187402711411477,0.0011087536210084368,0.009999999999999981
2010-05-18,-0.02476932822308743,-0.03425842954414675,-0.03771852702443527,-0.020797127489287668,-0.014116307639328082,-0.04412472319182113,-0.01429763178499772,0.0
2010-05-19,0.022319837144429953,0.021220698930777167,0.019751367759332967,0.009183927437525339,0.011530963493683322,-0.016812526538088426,-0.005143468860015588,-0.009999999999999981
2010-05-20,-0.0639257274469401,-0.04839635701935955,-0.028966527923844528,-0.04015569757195922,-0.05316386324788263,-0.0473119113638085,-0.03975579583776626,0.0
2010-05-21,0.044110522293084736,0.03252290640441993,0.03267101253231662,0.057026264840646115,0.05574920739352739,0.04830905797559274,0.014912632585704338,0.0
2010-05-24,-0.03759601233615236,0.007968118243801774,-0.028345391375081613,-0.036358395659810056,-0.05146826414758604,-0.04761241885020697,-0.012992046323687721,0.009999999999999981
2010-05-25,0.005827349931968265,0.0,0.042047299654709935,0.008252039446797886,0.013883617312515455,0.006596433559112638,0.00035387476465256084,0.0
2010-05-26,-0.0012917968737177945,0.020943062984507405,-0.015979651426896203,-0.004117285538084472,0.01595788346313512,-0.03020953616782374,-0.005677078693651669,-0.009999999999999981
2010-05-27,0.04487272664858452,0.04061534627234486,0.03510303168735459,0.04141967304427115,0.04171147449075066,0.04770235771527934,0.032347311768677056,0.0
2010-05-28,-0.02757017463823508,-0.015038033187808168,-0.004771390586091556,-0.021000772985959308,-0.020084711118815334,-0.024785894231953983,-0.012451892345405802,-0.010000000000000009
2010-06-01,-0.019243898931329075,-0.028171041026362968,-0.016776682299888775,-0.02662671446927615,-0.03681863013134598,-0.016163252840483113,-0.017314353324598773,0.010000000000000009
2010-06-02,0.02937635564571863,0.018018497113262744,0.02071974850680397,0.025868688923192218,0.039397307504835936,0.033098050664093666,0.02551442810834267,0.0
2010-06-03,-0.005047181015361754,0.010152543913099998,-0.005469060817516165,-0.011443406361398314,-0.012216041173723692,-0.011027121711083464,0.004043191983442443,-0.010000000000000009
2010-06-04,-0.029527134428680744,-0.04387799721941063,-0.012505084203250727,-0.038586763711712845,-0.03255335556872794,-0.03814017571426638,-0.035017442089831104,0.0
2010-06-07,-0.034463442770464536,-0.040382270391674635,-0.025417055674854392,-0.02421394300169662,-0.02730301780888848,-0.017795776958329186,-0.013624466165715648,0.0
2010-06-08,0.03315933962475212,0.021740001139196614,-0.0065109719468883645,0.028458448782637064,0.011792312429957721,0.017075494920308625,0.01091626764351899,0.0
2010-06-09,-0.02109491605605571,0.03953063898969819,-0.007138246490541264,-0.017624119597125024,-0.018139207985823375,-0.026648575846468493,-0.005959396741888012,-0.010000000000000009
2010-06-10,0.029539517432316777,0.007722326007844768,-0.02239775123453256,0.03103267301382291,0.018139207985823295,0.039888986696114806,0.02907984566617691,0.0
2010-06-11,0.00901441017502535,-0.005142051803522417,0.013882142046285465,-0.005236791198506814,0.015895087655470593,-0.010362286307435086,0.00437011574261751,0.0
2010-06-14,-0.01225404720138508,0.0,-0.016352173554023627,-0.020154286154052663,-0.02610729719893071,-0.01593112801571799,-0.0018062939317567235,0.0
2010-06-15,0.024993094901174878,0.02795650788991262,0.025598778055329396,0.02434592575173038,0.024182657131444667,0.01844241145950523,0.02322245059850045,0.010000000000000009
2010-06-16,0.00442091157522704,0.0,0.001167939031264992,0.00703415157280441,-0.006960774891246861,0.007496128377854275,-0.0005560893540954269,0.0
2010-06-17,-0.0031555766010656957,-0.007547154612044483,0.0018948956685483273,-0.002078970473113624,-0.017616327134015137,-0.006780234757710906,0.001282185812389404,0.0
2010-06-18,0.0,0.012546637417132285,0.006243505696341352,0.019068102305638903,0.014896470944592179,0.005000051005901432,0.0013162641384549061,-0.010000000000000009
2010-06-21,-0.0018981367266929492,0.002491395770675721,-0.003189292953368642,-0.007944104647821333,-0.003508767584398013,-0.004642140842920562,-0.003864297943398893,-0.009999999999999981
2010-06-22,-0.013388649049910321,-0.02010119139343469,-0.021649884093244087,-0.013989667025794081,-0.016932125637482257,-0.017328795585822503,-0.01620122508698942,0.009999999999999981
2010-06-23,-0.009674465916111551,-0.01277136589821804,0.00207537540611144,0.014504560915103456,-0.005975211741242154,-0.005111618828510136,-0.00298993926106872,-0.009999999999999981
2010-06-24,-0.026931138732963926,-0.028685851965199623,-0.0006667431084137742,-0.02236246722009907,-0.031246150444285366,-0.016980492901296846,-0.016946283204951274,-0.010000000000000009
2010-06-25,0.026282839615643292,0.04145721786341768,0.034084172279763646,0.036405162717306885,0.030446887999656773,0.00704863298924256,0.002855281931545411,0.0
2010-06-28,-0.01174167270596602,0.01511353386223632,-0.021714842990245477,-0.023083194590915686,-0.019786769749009118,-0.0007395132892041298,-0.0020360096106544403,0.010000000000000009
2010-06-29,-0.04495906992005215,-0.06988611828529316,-0.02144877721484548,-0.039158698721951234,-0.044618723458236885,-0.04154679684457706,-0.03150823034220892,-0.020000000000000018
2010-06-30,-0.01382185342624693,0.008010600489022036,-0.018791049582738955,-0.012216983994569587,-0.010286705981613957,-0.012808779790450885,-0.01016445397333528,-0.06
2010-07-01,-0.02465767530054386,0.00530476607061712,-0.000990704321771886,-0.013216119929500907,-0.005184127319195055,-0.01654177575538543,-0.0032457133092441124,0.08000000000000002
2010-07-02,-0.012922034958617313,0.0026423788496336134,-0.0004575380703261397,-0.00695324366309351,-0.011323950362831053,-0.011985824157606281,-0.004673271754301508,0.009999999999999981
2010-07-06,0.01577069360007331,0.0,0.00896192238532875,0.01385847338924119,0.006113395916040451,0.010793559171110807,0.005344725887457727,0.0
2010-07-07,0.0451938808104908,0.02861069574506507,0.026634524876534463,0.04888159917384469,0.041779366094684994,0.05830654620368895,0.030850023008263838,0.0
2010-07-08,0.010145599958176824,0.0177894622913212,-0.0027279840694723395,0.00026213099264973337,0.01038454916180541,-0.0007505527366805104,0.00936865495165787,-0.009999999999999981
2010-07-09,0.016683837411620377,0.017479032419889157,0.01901218815926004,0.01792035403639861,0.020450200473744868,0.013423327564110528,0.007178063766629461,0.009999999999999981
2010-07-12,0.006595771755410172,0.0171776252064244,-0.005884376216759476,0.008713904523813647,-0.005683661983553248,0.00221946830426881,0.0007326336059528174,-0.009999999999999981
2010-07-13,0.02979523260829909,0.04519210311658187,0.021622207277854893,0.03238634809499214,0.04381403759052141,0.03200261565711189,0.015261822735573064,0.0
2010-07-14,0.0,-0.021152231556116355,-0.008520893032775242,-0.003217146871886761,-0.004687672264471432,-0.010071796571432156,-0.00015514366479341991,0.0
2010-07-15,-0.018030372142236926,-0.011947698091596877,0.04334443200888537,0.002722945261240218,0.0019556127825500996,0.005408318068939058,0.0011953885564136067,0.01999999999999999
2010-07-16,-0.09609010847555677,-0.06453829338650316,0.006520469901929176,-0.03675215798059555,-0.033779844806541434,-0.05811052831246655,-0.02924290970075012,0.0
2010-07-19,-0.026823141202989544,0.020304953198095204,-0.0033581185409693073,0.0010246184589921537,0.0016152018625760088,-0.00841965248383007,0.005964069587908596,0.0
2010-07-20,0.011687605180632384,0.002509502888294939,0.02192984307083338,0.014999868698958273,0.017600458832263837,-0.004236504408485382,0.011351874168992774,-0.010000000000000009
2010-07-21,-0.030226826216583257,-0.012610312817671115,-0.012977282267102715,-0.031008156651176445,0.06076459024061621,0.005772885107677945,-0.012902699582286207,0.0
2010-07-22,0.022206534494108494,0.03736443483271092,-0.0029979889766483555,0.023917820672372178,-0.00037300690938958805,0.04977630967712674,0.022263687822425646,0.0
2010-07-23,0.005839351648873366,-0.017263243439276234,0.005648168776071997,0.012124340270741612,0.003725732000229176,0.0010947069360896173,0.00818642018434479,0.010000000000000009
2010-07-26,0.029403554896717046,0.03182606887196925,0.005547345273303906,0.01247549574171611,0.004082245928446794,0.01771245820325653,0.01113790871672976,0.0
2010-07-27,0.0028227842090277444,0.002406889852380215,-0.0065662872313073375,0.008886620607059838,0.0,0.017051455738058906,-0.0010499083075197902,0.0
2010-07-28,-0.014194634509462518,-0.016969715285073093,-0.0002036396702854329,-0.009135143448043084,0.002224377675319742,-0.011335511112014059,-0.006946032638280118,0.010000000000000009
2010-07-29,0.002855284251564061,0.007307577024248326,0.03589604840707825,-0.002731843534517663,-0.0007414758465316129,-0.013629387518096045,-0.004167292220516642,-0.010000000000000009
2010-07-30,0.0007121554218972625,-0.004865800805867747,-0.01160096932363778,0.0017395551460144475,0.0,0.0014427425703859777,6.349719619899018e-05,-0.010000000000000009
2010-08-02,0.02809177605692225,0.02171348887928977,0.012649211245526084,0.033206047571648675,0.025243847507593255,0.029842496704248333,0.021783528781166763,0.010000000000000009
2010-08-03,-0.006949222737153316,-0.014423293364077362,0.0029422741895731063,-0.013539675447656675,-0.006887674072700298,-0.01587566800472864,-0.004807894641330393,0.0
2010-08-04,-0.010515358483767836,0.0024185312321559163,0.020801505190125198,0.005098937640217342,0.013728716278067819,-0.005000449394011215,0.006032878060028029,0.0
2010-08-05,-0.012052363577445886,-0.009708726747368338,-0.003137857205850228,-0.00048436543222660396,-0.0010771549378699491,-0.001791707541734613,-0.0012693298432147424,0.0
2010-08-06,-0.004288877135571192,-0.009803910995270785,-0.0047573494575379755,-0.02031690476350402,-0.006847952637902008,-0.004673748427099927,-0.0037109155663972966,-0.010000000000000009
2010-08-09,-0.003588272396643403,0.004913875035601848,0.0014168492085728103,-0.01544979093610317,-0.007259420541972971,0.01714952228010705,0.005468087107405527,0.0
2010-08-10,-0.020334428848922382,-0.01980264122918634,-0.009698859008432476,-0.016457959471539513,-0.004381280718899039,-0.01642911677697171,-0.005985281603927613,0.0
2010-08-11,-0.032814780569392396,-0.03822141668297262,-0.030680594122516662,-0.03639625959541648,-0.033485485939356956,-0.054387169681519416,-0.028583405997961563,-0.009999999999999981
2010-08-12,-0.009904482510330822,0.005181413544172523,0.0011386093988836794,0.0010582717960404425,-0.011798276690671764,-0.011472397780701258,-0.005393266400071399,0.009999999999999981
2010-08-13,0.012932498693397076,0.0025802742043222735,-0.009008414341836503,-0.008232331683241341,-0.008458746168509107,-0.006173051155807366,-0.004031690712189038,0.010000000000000009
2010-08-16,-0.003028016183066148,-0.0025802742043223715,-0.0021635956963353686,0.005053541730159651,-0.007751516519359707,-0.006211844747812559,0.00012045128871151444,0.010000000000000009
2010-08-17,0.0015154330924283495,-0.005181413544172512,0.005601572812428006,-0.005587102965601803,0.01926820778082253,-0.013327505129027166,0.012118489601347648,0.0
2010-08-18,0.008292372934120953,0.0025937279418260326,0.004096707733800379,0.01087968820405693,0.00228715807127185,0.0015773932771933267,0.0014816804859392602,-0.010000000000000009
2010-08-19,-0.02277996800081229,-0.018300684134873887,-0.014514917652459826,-0.02187896982380073,-0.010334178002586803,-0.03814970087615117,-0.01708043585689712,0.0
2010-08-20,-0.011587727081566917,-0.010610497093435228,0.008059836639895818,0.0018863777014610143,-0.0026976268975293055,0.006934434595090751,-0.003669753922919338,0.010000000000000009
2010-08-23,0.0,0.0,-0.010170319304067739,-0.0070249670135949715,-0.007745615946265992,-0.015154862576470194,-0.0040484907945532,-0.010000000000000009
2010-08-24,-0.01803236920207106,-0.010723591721383603,-0.019196381991386936,-0.018334349015905436,-0.02320649974434775,-0.0246511874270308,-0.014618768361991257,0.0
2010-08-25,0.0015807389854271432,-0.008119279253822097,0.005058490791540978,0.0005520323041462606,-0.0011946704627473956,-0.0016932880928796903,0.003283944691638116,0.0
2010-08-26,-0.015121286750311297,-0.005449662321463692,-0.020035985785727406,-0.016699093409470796,-0.018902680684870332,-0.004672103744237742,-0.007714466580892417,0.0
2010-08-27,0.013540547764884224,0.026955885469853787,-0.01463307342858153,0.026860043766478502,0.016110020267289606,0.021478892403610696,0.016450710403283032,0.0
2010-08-30,-0.025642164381057243,-0.024227130740069852,-0.01985166517474006,-0.020704832392244788,-0.02426319137286593,-0.03174875464567491,-0.014828611113085734,0.0
2010-08-31,0.011299369335088684,0.010840186845501854,0.001974099099030922,0.014125669125381407,0.010586052243197403,0.01282068684540664,0.00039071808849260096,0.01999999999999999
2010-09-01,0.05925318442646374,0.03704104500786665,0.02031361684519214,0.0372515252199473,0.028745022221593534,0.046056835841530995,0.029077736386750194,-0.01999999999999999
2010-09-02,0.005285145752258074,0.007761687748494951,0.0002859806360413452,0.011067043864689395,0.010569556875120265,0.01768525902403495,0.00903985298673457,0.0
2010-09-03,0.016430573564793674,0.007702568502865181,0.05233390224655791,0.026123712186915258,0.037451483513290744,0.029055745252416876,0.013132393793160998,0.0
2010-09-07,-0.02171571931705159,-0.020672656733022873,-0.0142224992257635,-0.022983787896590915,-0.037841196359734,-0.03625338322537159,-0.011537491412768315,0.010000000000000009
2010-09-08,0.012039414449107019,0.002607389296110283,0.01591850940088479,0.021706353739997044,0.011619278746715268,0.011966983931371772,0.0064180594909031665,-0.010000000000000009
2010-09-09,0.009676304867944461,0.018065267436912433,0.010785868296765101,0.0247423344255047,0.0392653000397589,0.018464475856230584,0.0048206520589967215,-0.010000000000000009
2010-09-10,0.00369680318614344,0.0,0.00834670045294606,-0.00851495565438067,0.006641912839692364,0.0023334220096321726,0.004851545040690317,0.0
2010-09-13,0.029092770412209198,0.02025393938704734,0.02611978729285219,0.033633181815577076,0.02110659272526806,0.0287092693224607,0.01106912660314444,0.0
2010-09-14,-0.019544125594003064,-0.012610312817671115,-0.01199058465773455,-0.009774644010815675,-0.009043240258565531,-0.0167427502930546,-0.0007133739296067345,0.010000000000000009
2010-09-15,0.0021905281892827286,-0.0050893857074735555,0.00019675583181221002,0.006363896601877887,-0.010226338371094743,0.010686522307788476,0.003534883802268771,0.01999999999999999
2010-09-16,-0.011739173007488822,0.012674704730075693,-0.002165787106301226,0.00024445082578393256,-0.017030965552954032,-0.010686522307788465,-0.0003644100558466401,0.0
2010-09-17,-0.011131754541219945,-0.005050699017313412,-0.00824486898586507,-0.022949521271387618,-0.011643481423124089,-0.001920732566900823,0.0008265141149324639,0.0
2010-09-20,0.02505666781042341,0.010075692812382398,0.00607497562075912,0.027816908640818025,0.01388125964907647,0.020925227240437456,0.015095287889557545,0.0
2010-09-21,-0.006571875274603671,-0.012610312817671115,-0.0032968997782387077,-0.01467353565122845,-0.029491948162036968,-0.006800199430408266,-0.0025673131207138568,-0.009999999999999981
2010-09-22,-0.01699346484350926,-0.015346195072241515,-0.02224021560374529,-0.01614356942085749,-0.04352731918803316,-0.021843944311020415,-0.004837172794451643,0.009999999999999981
2010-09-23,-0.018804501511300854,-0.020833636851401834,-0.02157221754928379,-0.021255933214510695,-0.008452537419552243,-0.030287343973742612,-0.008366240177841381,-0.009999999999999981
2010-09-24,0.03212856663957588,0.025975688654924348,0.016222821020406328,0.01648761752473174,0.01643635173499005,0.021726740644172945,0.020972915547808245,0.009999999999999981
2010-09-27,-0.026827412325593974,-0.007722326007844806,-0.008729533352709215,-0.016999412877640983,-0.011195316891108269,-0.00234701158474956,-0.005683553181933576,-0.01999999999999999
2010-09-28,0.002263058072160486,0.0025802742043222735,-0.006803671329259105,-0.0033322228830967283,-0.014989647251376002,-0.007075863904769253,0.004838660735848585,0.0
2010-09-29,-0.012130413522418679,0.010256809364767878,-0.004076892484630929,-0.013960726755542673,-0.0008168098299948151,-0.012303865154654132,-0.002591112883144724,0.0
2010-09-30,-0.0007631115808127872,-0.0025542408619027017,0.0011072321005120333,-0.009153950372714345,0.008137136904035185,0.003189894255592166,-0.00308848670645526,-0.04000000000000001
2010-10-01,0.015151750086867229,0.04500806140208719,0.021350088658966846,0.019514156893577665,0.013682317095434647,0.017364311858159173,0.004406714359894576,0.05000000000000002
2010-10-04,-0.011342188903837636,-0.014778808709770126,-0.007679649486531448,0.004889704454960576,-0.012467873942483483,-0.007067187273032278,-0.008067386519721716,0.0
2010-10-05,0.030702729163069865,0.02451078044336313,0.020260885191732914,0.017560179801227448,0.03029366589392096,0.03370432748750548,0.02064672250716406,0.0
2010-10-06,-0.012616210867715175,-0.007290195515212424,0.008455999276252143,0.0065372281908272585,-0.003539998305989675,0.001903078048649593,-0.0006722304595956211,-0.010000000000000009
2010-10-07,-0.005992504437608156,0.019324223373018392,0.0017874228369678794,-0.00956897400362901,-0.012289397564278156,-0.011472397780701258,-0.0016478755817934904,-0.010000000000000009
2010-10-08,-0.009815019045592944,0.0023892655062712413,0.010205818558273298,-0.0053278825726376065,0.009922630509072248,-0.0019250577842743234,0.006103613171284074,0.0
2010-10-11,-0.0022789948121535375,-0.0023892655062713345,-0.0030183452969907085,0.010627240781279561,-0.006736706617232566,-0.01162814872595796,0.00014582627318711122,0.0
2010-10-12,0.027748438018664924,0.014252108725763393,0.01958386765872307,0.016723727983422094,0.030542600896316704,0.012783516787515933,0.0038114836641496563,0.0
2010-10-13,-0.017158178085172265,0.0023556163287085617,-0.003097474150289636,-0.013958527519732044,0.00038590997524811743,-0.006564992899713704,0.007095785561559261,0.0
2010-10-14,-0.053315092402187785,-0.045735859422761316,-0.020501908912215108,-0.028515388092633074,-0.019463222421086238,-0.043149893415334185,-0.003648032184403023,0.010000000000000009
2010-10-15,-0.05045863926618727,-0.027467680050532024,-0.005955107471858173,-0.04139217148166691,-0.016647608423488024,-0.04721327751850708,0.002025432873275127,0.010000000000000009
2010-10-18,0.029607625495964525,0.05420051682330654,0.01977804916638266,0.027871554908588465,0.015073225078665344,0.05326342798689559,0.007217634690706231,-0.010000000000000009
2010-10-19,-0.04474694711708959,-0.026732836772774514,0.019458164534304937,-0.013440569816704377,-0.0003932664300085098,-0.012950103346215549,-0.016004644029054833,0.0
2010-10-20,-0.0042458076665204125,0.0122396765930948,0.018210230086009218,0.010819214308328308,-0.0003941650032089428,0.04188008356663996,0.010469082613678416,0.0
2010-10-21,-0.03375497364771589,-0.009779816038526975,-0.0018815978750582594,-0.01055415038518303,-0.031215133906652877,0.016657370600579077,0.0017723369527991779,0.0
2010-10-22,0.007017548487171685,0.009779816038526925,-0.009714402095881598,0.0,-0.003257160712097433,0.0030688702191659163,0.0023864087842906394,0.0
2010-10-25,-0.024780162786311035,0.02403987156046554,-0.0023484940522728714,-0.01685207294592319,-0.005725823064643795,-0.015049827965325899,0.00214467014688162,0.0
2010-10-26,0.012467053667443495,-0.007151413785271007,0.005702133835654038,0.003501191788262813,-0.007823956151700137,0.007360144258941254,1.6885142218022246e-05,0.0
2010-10-27,0.02101635450410593,-0.002395297595514733,0.011682349274059868,0.009097817740614546,0.010713026934182721,-0.006193664348353005,-0.0026942096392165637,0.0
2010-10-28,-0.0008665513651048773,0.0,0.019110381321440856,-0.0007991759348586964,0.018677060005747426,0.007350926716142299,0.0011242172367564925,0.0
2010-10-29,-0.006962256382382086,0.0,-0.013010017044132825,0.0031939445189640117,0.00040222575559931573,0.004615592313263608,-0.00043938381356833266,0.010000000000000009
2010-11-01,0.004356807274468929,-0.004807876563191368,0.0027271567600101795,-0.005596689505154158,-0.0076692202747436254,-0.005001086180644281,0.0009460857172530168,0.0
